"date","Winner","title_bout","weight_class","B_fighter","B_Height_cms","B_Reach_cms","B_age","B_current_lose_streak","B_current_win_streak","B_longest_win_streak","B_losses","B_wins","B_total_rounds_fought","B_total_title_bouts","B_win_by_KO.TKO","B_win_by_Submission","B_win_by_Decision_Majority","B_win_by_Decision_Split","B_win_by_Decision_Unanimous","B_win_by_TKO_Doctor_Stoppage","R_fighter","R_Height_cms","R_Reach_cms","R_age","R_current_lose_streak","R_current_win_streak","R_longest_win_streak","R_losses","R_wins","R_total_rounds_fought","R_total_title_bouts","R_win_by_KO.TKO","R_win_by_Submission","R_win_by_Decision_Majority","R_win_by_Decision_Split","R_win_by_Decision_Unanimous","R_win_by_TKO_Doctor_Stoppage"
"2018-03-03","Red","False","Middleweight","Hector Lombard",175.26,180.34,40,5,0,2,7,3,25,0,2,0,0,0,1,0,"CB Dollaway",187.96,193.04,34,0,1,3,8,10,36,1,2,2,0,1,5,0
"2018-03-03","Blue","False","Welterweight","Zak Ottow",180.34,182.88,31,1,0,1,2,2,10,0,0,0,0,2,0,0,"Mike Pyle",182.88,187.96,42,2,0,4,8,10,36,0,5,2,0,1,2,0
"2018-03-03","Blue","False","Bantamweight","Cody Stamann",167.64,162.56,28,0,2,2,0,2,6,0,0,0,0,1,1,0,"Bryan Caraway",172.72,172.72,33,0,2,2,2,6,22,0,0,4,0,1,1,0
"2018-03-03","Red","False","Light Heavyweight","Adam Milstead",190.5,193.04,30,1,0,1,1,1,4,0,1,0,0,0,0,0,"Jordan Johnson",187.96,200.66,29,0,2,2,0,2,6,0,0,0,0,0,2,0
"2018-02-24","Blue","False","Featherweight","Jeremy Stephens",172.72,180.34,31,0,2,3,13,14,73,0,6,0,0,1,6,1,"Josh Emmett",167.64,177.8,32,0,2,2,1,4,13,0,1,0,0,1,2,0
"2018-02-24","Red","False","Women's Strawweight","Tecia Torres",154.94,152.4,28,0,3,3,1,6,20,0,0,1,0,0,5,0,"Jessica Andrade",154.94,157.48,26,0,1,3,4,8,29,1,1,2,0,1,4,0
"2018-02-24","Blue","False","Light Heavyweight","Ilir Latifi",177.8,185.42,34,0,1,3,3,6,16,0,3,1,0,0,2,0,"Ovince Saint Preux",190.5,203.2,34,0,3,4,5,10,36,1,5,3,1,0,1,0
"2018-02-24","Blue","False","Welterweight","Max Griffin",180.34,193.04,32,1,0,1,2,1,7,0,1,0,0,0,0,0,"Mike Perry",177.8,180.34,26,1,0,2,2,4,13,0,4,0,0,0,0,0
"2018-02-24","Blue","False","Bantamweight","Brian Kelleher",167.64,167.64,31,0,1,1,1,2,5,0,1,1,0,0,0,0,"Renan Barao",167.64,177.8,31,1,0,7,4,9,40,6,2,3,0,0,4,0
"2018-02-24","Blue","False","Women's Bantamweight","Marion Reneau",167.64,172.72,40,0,1,2,3,4,19,0,2,1,0,0,1,0,"Sara McMann",167.64,167.64,37,1,0,3,4,5,17,1,1,2,0,1,1,0
"2018-02-24","Blue","False","Women's Strawweight","Angela Hill",160.02,162.56,33,1,0,1,4,2,16,0,0,0,0,0,2,0,"Maryna Moroz",170.18,170.18,26,0,2,2,1,3,10,0,0,1,0,1,1,0
"2018-02-24","Blue","False","Welterweight","Alan Jouban",182.88,185.42,36,2,0,3,4,6,19,0,3,0,0,0,3,0,"Ben Saunders",187.96,195.58,34,1,0,3,5,8,27,0,2,3,0,1,2,0
"2018-02-24","Red","False","Light Heavyweight","Marcin Prachnio",190.5,187.96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Alvey",187.96,190.5,31,1,0,4,5,8,28,0,4,1,0,1,2,0
"2018-02-24","Red","False","Bantamweight","Russell Doane",170.18,177.8,31,0,1,2,4,3,14,0,1,1,0,1,0,0,"Rani Yahya",167.64,170.18,33,0,1,4,4,9,32,0,0,4,0,1,4,0
"2018-02-24","Blue","False","Flyweight","Alex Perez",167.64,165.1,25,0,1,1,0,1,2,0,0,1,0,0,0,0,"Eric Shelton",167.64,172.72,27,0,1,1,2,1,9,0,0,0,0,0,1,0
"2018-02-24","Blue","False","Bantamweight","Manny Bermudez",177.8,180.34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albert Morales",175.26,182.88,26,2,0,1,4,1,14,0,0,0,0,1,0,0
"2018-02-18","Red","False","Welterweight","Yancy Medeiros",177.8,190.5,30,0,3,3,5,6,20,0,2,3,0,1,0,0,"Donald Cerrone",185.42,185.42,34,3,0,8,7,19,54,1,8,5,0,0,6,0
"2018-02-18","Red","False","Heavyweight","Marcin Tybura",190.5,198.12,32,1,0,3,2,3,16,0,2,0,0,0,1,0,"Derrick Lewis",190.5,200.66,33,1,0,6,3,9,25,0,8,0,0,1,0,0
"2018-02-18","Red","False","Lightweight","Francisco Trinaldo",175.26,177.8,39,0,1,7,4,12,39,0,2,2,0,1,6,1,"James Vick",190.5,193.04,30,0,3,5,1,8,18,0,2,3,0,0,3,0
"2018-02-18","Blue","False","Welterweight","Curtis Millender",187.96,193.04,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thiago Alves",175.26,177.8,34,0,1,7,8,14,53,1,7,1,0,0,5,1
"2018-02-18","Blue","False","Featherweight","Brandon Davis",177.8,182.88,27,1,0,0,1,0,3,0,0,0,0,0,0,0,"Steven Peterson",177.8,177.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-02-18","Red","False","Lightweight","Thibault Gouti",177.8,182.88,30,0,1,1,3,1,6,0,1,0,0,0,0,0,"Sage Northcutt",182.88,180.34,21,0,1,2,2,4,13,0,1,1,0,0,2,0
"2018-02-18","Blue","False","Lightweight","Diego Ferreira",175.26,187.96,33,0,1,2,2,3,10,0,1,1,0,0,1,0,"Jared Gordon",175.26,172.72,29,0,2,2,0,2,5,0,1,0,0,0,1,0
"2018-02-18","Red","False","Welterweight","Brian Camozzi",187.96,198.12,26,2,0,0,2,0,5,0,0,0,0,0,0,0,"Geoff Neal",180.34,190.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-02-18","Red","False","Flyweight","Joby Sanchez",167.64,172.72,26,1,0,1,2,1,8,0,0,0,0,1,0,0,"Roberto Sanchez",167.64,167.64,31,1,0,0,1,0,1,0,0,0,0,0,0,0
"2018-02-18","Blue","False","Women's Bantamweight","Lucie Pudilova",172.72,170.18,23,0,1,1,1,1,6,0,0,0,0,0,1,0,"Sarah Moras",170.18,170.18,29,0,1,1,1,2,7,0,0,1,0,0,1,0
"2018-02-18","Blue","False","Welterweight","Alex Morono",180.34,182.88,27,2,0,2,2,2,11,0,0,0,0,1,1,0,"Joshua Burkman",177.8,182.88,37,4,0,2,12,6,44,0,1,1,0,1,3,0
"2018-02-18","Red","False","Middleweight","Tim Williams",187.96,193.04,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oskar Piechota",182.88,193.04,28,0,1,1,0,1,3,0,0,0,0,0,1,0
"2018-02-10","Red","True","Middleweight","Luke Rockhold",190.5,195.58,33,0,1,5,2,6,14,2,3,3,0,0,0,0,"Yoel Romero",182.88,185.42,40,1,0,8,1,8,27,1,6,0,0,1,1,0
"2018-02-10","Blue","False","Heavyweight","Curtis Blaydes",193.04,203.2,26,0,2,2,2,3,11,0,1,0,0,0,1,1,"Mark Hunt",177.8,182.88,43,0,1,4,7,8,39,1,7,0,0,0,1,0
"2018-02-10","Red","False","Heavyweight","Cyril Asker",182.88,187.96,32,0,1,1,2,2,5,0,1,1,0,0,0,0,"Tai Tuivasa",187.96,190.5,24,0,1,1,0,1,1,0,1,0,0,0,0,0
"2018-02-10","Red","False","Welterweight","Li Jingliang",182.88,180.34,29,0,3,3,2,5,14,0,4,0,0,1,0,0,"Jake Matthews",180.34,185.42,23,0,1,2,3,5,18,0,0,3,0,1,0,1
"2018-02-10","Red","False","Light Heavyweight","Saparbeg Safarov",185.42,198.12,31,1,0,0,1,0,2,0,0,0,0,0,0,0,"Tyson Pedro",190.5,200.66,26,1,0,2,1,2,5,0,1,1,0,0,0,0
"2018-02-10","Blue","False","Lightweight","Dong Hyun Ma",180.34,177.8,29,0,2,2,2,2,10,0,1,0,0,0,1,0,"Damien Brown",177.8,172.72,33,2,0,2,3,2,11,0,1,0,0,1,0,0
"2018-02-10","Blue","False","Middleweight","Israel Adesanya",193.04,203.2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rob Wilkinson",190.5,203.2,25,1,0,0,1,0,2,0,0,0,0,0,0,0
"2018-02-10","Red","False","Featherweight","Jeremy Kennedy",180.34,180.34,25,0,3,3,0,3,9,0,0,0,0,0,3,0,"Alexander Volkanovski",167.64,180.34,29,0,3,3,0,3,8,0,1,0,0,0,2,0
"2018-02-10","Red","False","Flyweight","Ben Nguyen",165.1,165.1,29,0,2,2,1,4,8,0,1,2,0,0,1,0,"Jussier Formiga",165.1,170.18,32,0,1,3,4,6,23,0,0,2,0,0,4,0
"2018-02-10","Red","False","Lightweight","Mizuto Hirota",170.18,170.18,36,1,0,1,4,1,15,0,0,0,0,0,1,0,"Ross Pearson",172.72,175.26,33,4,0,3,12,11,59,1,4,0,0,2,4,1
"2018-02-10","Blue","False","Bantamweight","Jose Quinonez",172.72,175.26,27,0,3,3,1,3,10,1,0,1,0,0,2,0,"Teruto Ishihara",170.18,175.26,26,0,1,2,3,3,15,0,2,0,0,0,1,0
"2018-02-10","Red","False","Welterweight","Daichi Abe",180.34,180.34,26,0,1,1,0,1,3,0,0,0,0,0,1,0,"Luke Jumeau",180.34,182.88,29,1,0,1,1,1,6,0,0,0,0,0,1,0
"2018-02-03","Red","False","Middleweight","Eryk Anders",185.42,190.5,30,0,2,2,0,2,4,0,1,0,0,0,1,0,"Lyoto Machida",185.42,187.96,39,3,0,8,8,14,56,5,6,1,0,1,6,0
"2018-02-03","Red","False","Women's Flyweight","Priscila Cachoeira",170.18,165.1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentina Shevchenko",165.1,167.64,29,1,0,2,2,3,18,1,0,1,0,1,1,0
"2018-02-03","Red","False","Lightweight","Desmond Green",177.8,185.42,28,1,0,1,1,1,6,0,0,0,0,1,0,0,"Michel Prazeres",167.64,170.18,36,0,5,5,2,7,25,0,0,2,0,2,3,0
"2018-02-03","Red","False","Heavyweight","Marcelo Golm",190.5,190.5,25,0,1,1,0,1,1,0,0,1,0,0,0,0,"Tim Johnson",190.5,195.58,32,1,0,1,3,3,14,0,1,0,0,1,1,0
"2018-02-03","Red","False","Bantamweight","Marlon Vera",172.72,177.8,25,1,0,3,3,4,18,0,1,2,0,0,1,0,"Douglas Silva de Andrade",170.18,172.72,32,1,0,2,2,2,11,0,1,0,0,0,1,0
"2018-02-03","Red","False","Middleweight","Anthony Smith",193.04,193.04,29,0,3,3,2,4,15,0,3,0,0,0,1,0,"Thiago Santos",187.96,193.04,34,0,3,4,4,8,18,0,7,0,0,0,1,0
"2018-02-03","Red","False","Welterweight","Tim Means",187.96,190.5,33,1,0,4,7,9,37,0,4,1,0,1,3,0,"Sergio Moraes",182.88,182.88,35,1,0,4,3,6,23,1,1,2,0,1,2,0
"2018-02-03","Red","False","Lightweight","Damir Hadzovic",175.26,177.8,31,0,1,1,1,1,4,0,1,0,0,0,0,0,"Alan Patrick",180.34,187.96,34,0,2,2,1,4,12,0,1,0,0,0,3,0
"2018-02-03","Blue","False","Women's Strawweight","Polyana Viana",165.1,170.18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maia Stevenson",162.56,157.48,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-02-03","Red","False","Bantamweight","Joe Soto",167.64,165.1,30,1,0,3,4,3,17,1,0,2,0,0,1,0,"Iuri Alcantara",175.26,180.34,37,2,0,3,7,9,37,0,2,2,0,1,4,0
"2018-02-03","Red","False","Flyweight","Joseph Morales",167.64,175.26,23,0,1,1,0,1,1,0,0,1,0,0,0,0,"Deiveson Figueiredo",165.1,172.72,30,0,1,1,0,1,3,0,0,0,0,1,0,0
"2018-01-27","Red","False","Middleweight","Derek Brunson",185.42,195.58,34,0,2,5,3,9,20,0,6,1,0,0,2,0,"Jacare Souza",185.42,182.88,38,1,0,5,2,7,16,0,2,4,0,0,1,0
"2018-01-27","Blue","False","Featherweight","Andre Fili",180.34,187.96,27,0,1,1,4,5,21,0,2,0,0,0,3,0,"Dennis Bermudez",167.64,167.64,31,2,0,7,5,9,33,1,1,2,0,2,4,0
"2018-01-27","Blue","False","Lightweight","Gregor Gillespie",170.18,180.34,31,0,3,3,0,3,6,0,1,1,0,0,1,0,"Jordan Rinaldi",177.8,182.88,30,0,1,1,1,1,4,0,0,1,0,0,0,0
"2018-01-27","Red","False","Welterweight","Frank Camacho",177.8,185.42,28,0,1,1,0,1,3,0,0,0,0,1,0,0,"Drew Dober",172.72,177.8,29,0,1,2,5,4,17,0,2,1,0,0,1,0
"2018-01-27","Blue","False","Lightweight","Bobby Green",177.8,180.34,31,4,0,4,4,4,20,0,1,1,0,1,1,0,"Erik Koch",177.8,180.34,29,1,0,2,4,4,16,0,2,1,0,0,1,0
"2018-01-27","Red","False","Featherweight","Godofredo Pepey",170.18,185.42,30,1,0,3,5,5,18,1,1,3,0,1,0,0,"Mirsad Bektic",172.72,177.8,26,1,0,4,1,4,12,0,1,1,1,0,1,0
"2018-01-27","Red","False","Women's Flyweight","Mara Romero Borella",167.64,175.26,31,0,1,1,0,1,1,0,0,1,0,0,0,0,"Katlyn Chookagian",175.26,172.72,29,0,1,1,1,2,9,0,0,0,0,1,1,0
"2018-01-27","Red","False","Women's Strawweight","Juliana Lima",165.1,165.1,35,1,0,2,3,3,17,0,0,0,0,0,3,0,"Randa Markos",162.56,160.02,32,1,0,1,4,3,19,0,0,0,0,1,2,0
"2018-01-27","Blue","False","Women's Flyweight","Ji Yeon Kim",170.18,182.88,28,1,0,0,1,0,3,0,0,0,0,0,0,0,"Justine Kish",165.1,162.56,29,1,0,2,1,2,9,0,0,0,0,0,2,0
"2018-01-27","Red","False","Lightweight","Joaquim Silva",172.72,175.26,28,0,3,3,0,3,7,0,1,0,0,2,0,0,"Vinc Pichel",177.8,182.88,35,0,3,3,1,3,8,0,1,0,0,0,2,0
"2018-01-27","Red","False","Welterweight","George Sullivan",182.88,185.42,36,1,0,2,2,3,12,0,1,0,0,0,2,0,"Niko Price",182.88,193.04,28,1,0,1,2,2,6,0,1,1,0,0,0,0
"2018-01-27","Blue","False","Featherweight","Cory Sandhagen",180.34,177.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Arnett",182.88,182.88,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-01-20","Red","True","Heavyweight","Francis Ngannou",193.04,210.82,31,0,6,6,0,6,8,0,4,1,0,0,0,1,"Stipe Miocic",193.04,203.2,35,0,5,5,2,11,29,3,8,0,0,0,3,0
"2018-01-20","Red","True","Light Heavyweight","Volkan Oezdemir",187.96,190.5,28,0,3,3,0,3,5,0,2,0,0,1,0,0,"Daniel Cormier",180.34,182.88,38,1,0,4,2,8,31,5,1,3,0,1,3,0
"2018-01-20","Red","False","Featherweight","Shane Burgos",180.34,190.5,26,0,3,3,0,3,9,0,1,0,0,0,2,0,"Calvin Kattar",180.34,182.88,29,0,1,1,0,1,3,0,0,0,0,0,1,0
"2018-01-20","Red","False","Light Heavyweight","Francimar Barroso",185.42,190.5,37,1,0,2,4,4,21,0,0,0,0,0,4,0,"Gian Villante",190.5,193.04,32,2,0,2,6,5,28,0,4,0,0,1,0,0
"2018-01-20","Blue","False","Bantamweight","Rob Font",172.72,180.34,30,1,0,2,2,4,10,0,3,1,0,0,0,0,"Thomas Almeida",170.18,177.8,26,1,0,4,2,5,13,0,4,0,0,0,1,0
"2018-01-20","Red","False","Featherweight","Brandon Davis",177.8,182.88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Bochniak",170.18,177.8,30,1,0,1,2,1,9,0,0,0,0,1,0,0
"2018-01-20","Blue","False","Welterweight","Abdul Razak Alhassan",177.8,185.42,32,0,1,1,1,2,5,0,2,0,0,0,0,0,"Sabah Homasi",182.88,182.88,29,2,0,0,2,0,3,0,0,0,0,0,0,0
"2018-01-20","Red","False","Flyweight","Alexandre Pantoja",165.1,170.18,27,0,2,2,0,2,6,0,0,1,0,1,0,0,"Dustin Ortiz",165.1,165.1,29,0,1,2,5,6,30,0,3,0,0,3,0,0
"2018-01-20","Blue","False","Featherweight","Julio Arce",170.18,177.8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dan Ige",170.18,180.34,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-01-20","Blue","False","Featherweight","Enrique Barzola",170.18,177.8,28,0,2,2,1,3,12,1,0,0,0,0,3,0,"Matt Bessette",177.8,177.8,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-01-20","Red","False","Lightweight","Gleison Tibau",177.8,180.34,34,2,0,3,10,16,63,0,1,4,0,5,6,0,"Islam Makhachev",177.8,177.8,26,0,2,2,1,3,9,0,0,1,0,0,2,0
"2018-01-14","Red","False","Featherweight","Dooho Choi",177.8,177.8,26,1,0,3,1,3,6,0,3,0,0,0,0,0,"Jeremy Stephens",172.72,180.34,31,0,1,3,13,13,71,0,5,0,0,1,6,1
"2018-01-14","Blue","False","Women's Flyweight","Jessica-Rose Clark",165.1,162.56,30,0,1,1,0,1,3,0,0,0,0,1,0,0,"Paige VanZant",162.56,165.1,23,1,0,3,2,4,17,0,2,1,0,0,1,0
"2018-01-14","Red","False","Welterweight","Emil Meek",180.34,187.96,29,0,1,1,0,1,3,0,0,0,0,0,1,0,"Kamaru Usman",182.88,193.04,30,0,6,6,0,6,15,1,1,1,0,0,4,0
"2018-01-14","Red","False","Featherweight","Michael Johnson",177.8,185.42,31,2,0,4,8,9,42,1,4,0,0,0,5,0,"Darren Elkins",177.8,180.34,33,0,5,5,4,13,43,0,3,0,0,2,8,0
"2018-01-14","Red","False","Lightweight","Alex White",182.88,180.34,29,0,1,1,3,3,15,0,2,0,0,0,1,0,"James Krause",187.96,185.42,31,0,3,3,3,5,18,0,1,2,0,0,2,0
"2018-01-14","Blue","False","Lightweight","Polo Reyes",180.34,180.34,33,1,0,3,1,3,8,0,2,0,0,1,0,0,"Matt Frevola",175.26,180.34,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-01-14","Blue","False","Women's Bantamweight","Irene Aldana",175.26,172.72,29,2,0,0,2,0,6,0,0,0,0,0,0,0,"Talita Bernardo",162.56,172.72,30,1,0,0,1,0,3,0,0,0,0,0,0,0
"2018-01-14","Red","False","Bantamweight","Guido Cannetti",167.64,172.72,38,0,1,1,1,1,5,0,0,0,0,0,1,0,"Kyung Ho Kang",175.26,185.42,30,0,2,2,2,2,12,0,0,1,0,1,0,0
"2018-01-14","Blue","False","Women's Strawweight","JJ Aldrich",165.1,170.18,25,0,1,1,1,1,6,0,0,0,0,0,1,0,"Danielle Taylor",152.4,152.4,28,0,2,2,1,2,9,0,0,0,0,1,1,0
"2018-01-14","Red","False","Featherweight","Mike Santiago",177.8,175.26,28,1,0,0,1,0,2,0,0,0,0,0,0,0,"Mads Burnell",172.72,175.26,23,1,0,0,1,0,3,0,0,0,0,0,0,0
"2017-12-30","Red","True","Women's Featherweight","Holly Holm",172.72,175.26,36,0,1,3,3,4,26,3,2,0,0,1,1,0,"Cris Cyborg",172.72,172.72,32,0,3,3,0,3,6,1,3,0,0,0,0,0
"2017-12-30","Red","False","Lightweight","Edson Barboza",180.34,190.5,31,0,3,4,4,13,40,0,6,0,1,1,5,0,"Khabib Nurmagomedov",177.8,177.8,29,0,8,8,0,8,21,0,2,2,0,0,4,0
"2017-12-30","Red","False","Lightweight","Marc Diakiese",177.8,185.42,24,0,3,3,0,3,6,0,2,0,0,0,1,0,"Dan Hooker",182.88,190.5,27,0,1,1,3,4,15,0,3,1,0,0,0,0
"2017-12-30","Blue","False","Women's Strawweight","Carla Esparza",154.94,160.02,30,1,0,1,2,2,11,2,0,1,0,0,1,0,"Cynthia Calvillo",162.56,162.56,30,0,3,3,0,3,7,0,0,2,0,0,1,0
"2017-12-30","Blue","False","Welterweight","Neil Magny",190.5,203.2,30,1,0,7,5,12,44,0,4,1,0,1,6,0,"Carlos Condit",187.96,190.5,33,2,0,5,6,7,38,3,4,0,0,1,1,1
"2017-12-30","Draw","False","Light Heavyweight","Michal Oleksiejczuk",182.88,187.96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khalil Rountree Jr.",185.42,193.04,27,0,2,2,2,2,6,1,2,0,0,0,0,0
"2017-12-30","Red","False","Featherweight","Rick Glenn",182.88,177.8,28,0,2,2,1,2,9,0,0,0,0,1,1,0,"Myles Jury",177.8,185.42,29,0,1,6,2,7,18,0,3,1,0,1,2,0
"2017-12-30","Draw","False","Middleweight","Omari Akhmedov",182.88,185.42,30,0,2,2,3,5,18,0,2,0,0,1,2,0,"Marvin Vettori",182.88,187.96,24,0,1,1,1,2,7,0,0,1,0,0,1,0
"2017-12-30","Blue","False","Flyweight","Matheus Nicolau",167.64,167.64,24,0,2,2,0,2,6,0,0,1,0,1,0,0,"Louis Smolka",175.26,172.72,26,3,0,4,4,5,23,0,2,1,0,0,2,0
"2017-12-30","Red","False","Bantamweight","Mark De La Rosa",167.64,165.1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tim Elliott",170.18,167.64,31,1,0,2,6,3,25,1,0,0,0,0,3,0
"2017-12-16","Blue","False","Welterweight","Rafael Dos Anjos",172.72,177.8,33,0,2,5,7,16,59,3,4,3,0,0,9,0,"Robbie Lawler",180.34,187.96,35,0,1,5,5,13,52,5,6,0,0,3,4,0
"2017-12-16","Blue","False","Featherweight","Josh Emmett",167.64,177.8,32,0,1,2,1,3,12,0,0,0,0,1,2,0,"Ricardo Lamas",172.72,180.34,35,0,2,4,3,9,27,1,3,3,0,0,3,0
"2017-12-16","Red","False","Welterweight","Mike Perry",177.8,180.34,26,0,2,2,1,4,10,0,4,0,0,0,0,0,"Santiago Ponzinibbio",182.88,185.42,31,0,5,5,2,7,18,0,4,0,0,0,3,0
"2017-12-16","Red","False","Light Heavyweight","Misha Cirkunov",190.5,195.58,30,1,0,4,1,4,8,0,1,3,0,0,0,0,"Glover Teixeira",187.96,193.04,38,1,0,5,4,9,31,1,3,3,0,0,2,1
"2017-12-16","Blue","False","Light Heavyweight","Jan Blachowicz",187.96,198.12,34,0,1,1,4,3,18,0,1,1,0,0,1,0,"Jared Cannonier",180.34,195.58,33,0,1,2,2,3,11,0,2,0,0,0,1,0
"2017-12-16","Red","False","Middleweight","Darren Stewart",182.88,187.96,26,3,0,0,3,0,5,0,0,0,0,0,0,0,"Julian Marquez",187.96,190.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-12-16","Red","False","Welterweight","Galore Bofando",180.34,182.88,35,0,1,1,0,1,1,0,1,0,0,0,0,0,"Chad Laprise",177.8,180.34,31,0,2,3,2,5,17,1,2,0,0,1,2,0
"2017-12-16","Red","False","Welterweight","Danny Roberts",185.42,187.96,30,0,1,2,1,3,9,0,1,1,0,0,1,0,"Nordine Taleb",185.42,187.96,36,0,1,3,2,5,19,0,1,0,0,1,3,0
"2017-12-16","Red","False","Lightweight","Abel Trujillo",172.72,177.8,34,1,0,3,4,6,21,0,3,1,0,0,1,0,"John Makdessi",172.72,172.72,32,1,0,3,6,7,30,0,3,0,0,1,3,0
"2017-12-16","Red","False","Middleweight","Oluwale Bamgbose",180.34,198.12,30,2,0,1,3,1,7,0,1,0,0,0,0,0,"Alessio Di Chirico",182.88,187.96,28,1,0,1,2,1,7,0,0,0,0,1,0,0
"2017-12-16","Red","False","Welterweight","Erick Silva",182.88,187.96,33,1,0,2,7,7,25,0,2,5,0,0,0,0,"Jordan Mein",182.88,185.42,28,3,0,2,4,3,15,0,2,0,0,1,0,0
"2017-12-09","Blue","False","Featherweight","Brian Ortega",172.72,175.26,26,0,4,4,1,4,13,0,2,2,0,0,0,0,"Cub Swanson",172.72,177.8,34,0,4,6,3,10,40,0,4,0,0,0,6,0
"2017-12-09","Blue","False","Featherweight","Gabriel Benitez",172.72,180.34,29,1,0,2,2,3,12,0,0,2,0,0,1,0,"Jason Knight",177.8,180.34,25,1,0,4,2,4,15,0,1,1,0,1,1,0
"2017-12-09","Red","False","Bantamweight","Aljamain Sterling",170.18,180.34,28,0,2,4,2,6,23,0,1,2,0,0,3,0,"Marlon Moraes",167.64,170.18,29,0,1,1,1,1,6,0,0,0,0,1,0,0
"2017-12-09","Red","False","Lightweight","Darrell Horcher",177.8,177.8,30,0,1,1,1,1,5,0,0,0,0,1,0,0,"Scott Holtzman",175.26,175.26,34,0,1,1,2,3,15,0,0,1,0,0,2,0
"2017-12-09","Red","False","Middleweight","Markus Perez",185.42,185.42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eryk Anders",185.42,190.5,30,0,1,1,0,1,1,0,1,0,0,0,0,0
"2017-12-09","Blue","False","Bantamweight","Benito Lopez",177.8,185.42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albert Morales",175.26,182.88,26,1,0,1,3,1,11,0,0,0,0,1,0,0
"2017-12-09","Red","False","Women's Flyweight","Liz Carmouche",167.64,167.64,33,0,2,2,3,3,15,1,1,0,0,1,1,0,"Alexis Davis",167.64,172.72,33,0,1,3,2,5,17,1,0,1,0,1,3,0
"2017-12-09","Blue","False","Bantamweight","Andre Soukhamthath",175.26,177.8,29,2,0,0,2,0,6,0,0,0,0,0,0,0,"Luke Sanders",167.64,170.18,31,1,0,1,1,1,3,0,0,1,0,0,0,0
"2017-12-09","Blue","False","Bantamweight","Alex Perez",167.64,165.1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carls John De Tomas",165.1,180.34,21,1,0,0,1,0,3,0,0,0,0,0,0,0
"2017-12-09","Red","False","Bantamweight","Merab Dvalishvili",167.64,172.72,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frankie Saenz",167.64,167.64,37,3,0,3,3,3,18,0,0,0,0,1,2,0
"2017-12-09","Red","False","Bantamweight","Iuri Alcantara",175.26,180.34,37,1,0,3,6,9,34,0,2,2,0,1,4,0,"Alejandro Perez",167.64,170.18,28,0,1,2,2,4,13,1,2,0,0,1,1,0
"2017-12-09","Blue","False","Lightweight","Davi Ramos",167.64,177.8,31,1,0,0,1,0,3,0,0,0,0,0,0,0,"Chris Gruetzemacher",172.72,172.72,31,1,0,1,1,1,5,0,0,0,0,0,1,0
"2017-12-09","Blue","False","Middleweight","Trevin Giles",182.88,187.96,25,0,1,1,0,1,2,0,1,0,0,0,0,0,"Antonio Braga Neto",190.5,195.58,30,1,0,1,1,1,4,0,0,1,0,0,0,0
"2017-12-02","Red","True","Featherweight","Jose Aldo",170.18,177.8,31,1,0,7,2,8,39,10,2,0,0,0,6,0,"Max Holloway",180.34,175.26,25,0,11,11,3,14,43,2,7,2,0,1,4,0
"2017-12-02","Blue","False","Heavyweight","Francis Ngannou",193.04,210.82,31,0,5,5,0,5,7,0,3,1,0,0,0,1,"Alistair Overeem",193.04,203.2,37,0,2,4,4,8,24,1,5,0,1,0,2,0
"2017-12-02","Red","False","Flyweight","Sergio Pettis",167.64,175.26,24,0,4,4,2,7,28,0,0,0,0,0,7,0,"Henry Cejudo",162.56,162.56,30,0,1,4,2,5,18,1,1,0,0,1,3,0
"2017-12-02","Red","False","Lightweight","Justin Gaethje",180.34,177.8,29,0,1,1,0,1,2,0,1,0,0,0,0,0,"Eddie Alvarez",175.26,175.26,33,2,0,3,3,3,14,2,1,0,0,2,0,0
"2017-12-02","Red","False","Women's Strawweight","Michelle Waterson",160.02,157.48,31,1,0,2,1,2,6,0,0,2,0,0,0,0,"Tecia Torres",154.94,152.4,28,0,2,3,1,5,17,0,0,1,0,0,4,0
